Entity,Code,Year,Oil Production - Tonnes
Kuwait,KWT,1998,1279.3380065792671
Kuwait,KWT,1999,1192.7302599634274
Kuwait,KWT,2000,1278.0024668493795
Kuwait,KWT,2001,1238.984835029712
Kuwait,KWT,2002,1148.5774031184578
Kuwait,KWT,2003,1344.4740394214884
Kuwait,KWT,2004,1433.8255128347128
Kuwait,KWT,2005,1516.6807790220407
Kuwait,KWT,2006,1555.590158283743
Kuwait,KWT,2007,1512.2475054069257
Kuwait,KWT,2008,1584.2684599449042
Kuwait,KWT,2009,1407.5664788556314
Kuwait,KWT,2010,1435.0906422884386
Kuwait,KWT,2011,1638.5554096694252
Kuwait,KWT,2012,1790.6489325151524
Kuwait,KWT,2013,1761.13468055097
Kuwait,KWT,2014,1747.1170671818152
Kuwait,KWT,2015,1724.1122944201127
Kuwait,KWT,2016,1776.3002386768544
Kuwait,KWT,2017,1685.986778760327
Kuwait,KWT,2018,1707.8077584917362
Kuwait,KWT,2019,1675.0430986427777
Libya,LBY,1965,674.3279947916664
Libya,LBY,1966,833.5136197916663
Libya,LBY,1967,957.8773893229163
Libya,LBY,1968,1440.4754453125001
Libya,LBY,1969,1717.878203125
Libya,LBY,1970,1855.50744140625
Libya,LBY,1971,1519.8570680088164
Libya,LBY,1972,1242.3125462740422
Libya,LBY,1973,1216.8771631610632
Libya,LBY,1974,855.8013079927886
Libya,LBY,1975,831.9149607371796
Libya,LBY,1976,1087.3123234375
Libya,LBY,1977,1158.6451567508018
Libya,LBY,1978,1112.3860862379813
Libya,LBY,1979,1175.490601362181
Libya,LBY,1980,1026.7805497596155
Libya,LBY,1981,687.5084284855772
Libya,LBY,1982,644.2255849358976
Libya,LBY,1983,631.8529842748404
Libya,LBY,1984,561.0721566105772
Libya,LBY,1985,562.78751171875
Libya,LBY,1986,583.7656600560905
Libya,LBY,1987,550.0492603165067
Libya,LBY,1988,578.1598695913459
Libya,LBY,1989,638.3156485376609
Libya,LBY,1990,782.0248933293271
Libya,LBY,1991,789.593013321314
Libya,LBY,1992,810.6005162259614
Libya,LBY,1993,768.9975227363778
Libya,LBY,1994,785.0266308092953
Libya,LBY,1995,789.593013321314
Libya,LBY,1996,797.6568294471157
Libya,LBY,1997,815.1545511818911
Libya,LBY,1998,809.3636638621796
Libya,LBY,1999,778.9636313100959
Libya,LBY,2000,808.268777247635
Libya,LBY,2001,779.8012161322822
Libya,LBY,2002,750.7622828347389
Libya,LBY,2003,811.5366373634855
Libya,LBY,2004,889.997337265279
Libya,LBY,2005,953.2687333826082
Libya,LBY,2006,1023.072133172495
Libya,LBY,2007,1041.9012386294064
Libya,LBY,2008,1026.2569231549428
Libya,LBY,2009,950.1720729961663
Libya,LBY,2010,983.7358364534102
Libya,LBY,2011,283.01985714021777
Libya,LBY,2012,843.9601692181708
Libya,LBY,2013,573.9841889515217
Libya,LBY,2014,283.5825785632055
Libya,LBY,2015,237.894336923358
Libya,LBY,2016,224.76327439038474
Libya,LBY,2017,508.8744501858256
Libya,LBY,2018,638.9893972175349
Libya,LBY,2019,672.1468717722088
Malaysia,MYS,1965,0.5556217277486906
Malaysia,MYS,1966,0.5556217277486906
Malaysia,MYS,1967,0.5556217277486906
Malaysia,MYS,1968,2.228575916230371
Malaysia,MYS,1969,5.000595549738223
Malaysia,MYS,1970,10.001191099476445
Malaysia,MYS,1971,38.33789921465972
Malaysia,MYS,1972,51.81439005235602
Malaysia,MYS,1973,50.56157722513094
Malaysia,MYS,1974,45.00535994764399
Malaysia,MYS,1975,54.450929319371745
Malaysia,MYS,1976,93.04304450261778
Malaysia,MYS,1977,101.67877617801048
Malaysia,MYS,1978,120.01429319371738
Malaysia,MYS,1979,156.68532722513046
Malaysia,MYS,1980,153.77173821989518
Malaysia,MYS,1981,143.90602748691055
Malaysia,MYS,1982,168.90900523560228
Malaysia,MYS,1983,213.91436518324556
Malaysia,MYS,1984,248.4862146596855
Malaysia,MYS,1985,247.25166884816753
Malaysia,MYS,1986,277.81086387434533
Malaysia,MYS,1987,274.477133507853
Malaysia,MYS,1988,299.17393577661386
Malaysia,MYS,1989,325.33010346131425
Malaysia,MYS,1990,343.6656204770213
Malaysia,MYS,1991,357.859903548575
Malaysia,MYS,1992,363.60206551483384
Malaysia,MYS,1993,355.60531404886575
Malaysia,MYS,1994,361.852971698662
Malaysia,MYS,1995,387.54738981966284
Malaysia,MYS,1996,393.02174380453715
Malaysia,MYS,1997,389.57726119837133
Malaysia,MYS,1998,395.68910020360664
Malaysia,MYS,1999,376.96588269342675
Malaysia,MYS,2000,390.2037013076188
Malaysia,MYS,2001,378.97499398168554
Malaysia,MYS,2002,397.95852957267334
Malaysia,MYS,2003,411.86302179269256
Malaysia,MYS,2004,422.2511482376542
Malaysia,MYS,2005,397.20563168431613
Malaysia,MYS,2006,374.1982239542875
Malaysia,MYS,2007,387.6670601554583
Malaysia,MYS,2008,390.6201767765014
Malaysia,MYS,2009,369.8450812950614
Malaysia,MYS,2010,384.60765994732986
Malaysia,MYS,2011,344.9983908028781
Malaysia,MYS,2012,349.7087915441476
Malaysia,MYS,2013,333.95054051133127
Malaysia,MYS,2014,346.5354075670751
Malaysia,MYS,2015,374.35437571146406
Malaysia,MYS,2016,387.314794136135
Malaysia,MYS,2017,382.09928031545763
Malaysia,MYS,2018,376.32539072731515
Malaysia,MYS,2019,346.9379986872188
Mexico,MEX,1965,209.96678788795623
Mexico,MEX,1966,215.0333721856637
Mexico,MEX,1967,237.99353968434025
Mexico,MEX,1968,254.7047410180767
Mexico,MEX,1969,267.0830540932358
Mexico,MEX,1970,281.2018500491644
Mexico,MEX,1971,280.36812187681176
Mexico,MEX,1972,291.88529067392824
Mexico,MEX,1973,300.7446952701509
Mexico,MEX,1974,377.0003207901569
Mexico,MEX,1975,466.99908297405676
Mexico,MEX,1976,520.718722396188
Mexico,MEX,1977,632.2731176537329
Mexico,MEX,1978,775.6315531225573
Mexico,MEX,1979,938.0747649320526
Mexico,MEX,1980,1246.595306996445
Mexico,MEX,1981,1488.5857982124342
Mexico,MEX,1982,1756.2821080730141
Mexico,MEX,1983,1711.0585086856754
Mexico,MEX,1984,1724.8598407987333
Mexico,MEX,1985,1696.2804360234936
Mexico,MEX,1986,1591.9349136979056
Mexico,MEX,1987,1663.4996142122425
Mexico,MEX,1988,1659.495264730356
Mexico,MEX,1989,1663.848517144445
Mexico,MEX,1990,1688.3119675738862
Mexico,MEX,1991,1777.2651536653648
Mexico,MEX,1992,1779.7585383412886
Mexico,MEX,1993,1782.6090452798023
Mexico,MEX,1994,1793.0316930395336
Mexico,MEX,1995,1746.980849761313
Mexico,MEX,1996,1888.2431046165323
Mexico,MEX,1997,1972.6745187235326
Mexico,MEX,1998,2017.5047499563464
Mexico,MEX,1999,1924.674185427656
Mexico,MEX,2000,1980.8431363100128
Mexico,MEX,2001,2045.3356195120991
Mexico,MEX,2002,2068.056614475979
Mexico,MEX,2003,2188.7675245165033
Mexico,MEX,2004,2210.196421585572
Mexico,MEX,2005,2168.8947175610724
Mexico,MEX,2006,2123.0003117737187
Mexico,MEX,2007,2003.0497955004867
Mexico,MEX,2008,1824.7035234592126
Mexico,MEX,2009,1705.7042138235015
Mexico,MEX,2010,1693.3340377193965
Mexico,MEX,2011,1680.7505181700103
Mexico,MEX,2012,1673.0601414945297
Mexico,MEX,2013,1649.664859803475
Mexico,MEX,2014,1594.4459891983724
Mexico,MEX,2015,1483.0003364060942
Mexico,MEX,2016,1411.3069976569725
Mexico,MEX,2017,1273.1557669607416
Mexico,MEX,2018,1189.6405192557943
Mexico,MEX,2019,1103.901137118683
Middle East,,1965,4869.3753719354745
Middle East,,1966,5433.497357545831
Middle East,,1967,5812.476398296189
Middle East,,1968,6540.520647359619
Middle East,,1969,7195.502120341687
Middle East,,1970,8062.907625083719
Middle East,,1971,9441.675740001112
Middle East,,1972,10508.557761735012
Middle East,,1973,12312.359082833013
Middle East,,1974,12691.225078337875
Middle East,,1975,11382.577300785893
Middle East,,1976,12946.718959422633
Middle East,,1977,13003.795704274033
Middle East,,1978,12381.331408933573
Middle East,,1979,12666.386225510396
Middle East,,1980,10862.523371386815
Middle East,,1981,9274.544917565405
Middle East,,1982,7671.80945721664
Middle East,,1983,6724.916289023985
Middle East,,1984,6388.680450190936
Middle East,,1985,5979.25784852346
Middle East,,1986,7332.517304099492
Middle East,,1987,7296.038099833496
Middle East,,1988,8548.914218669192
Middle East,,1989,9154.464973807815
Middle East,,1990,9738.977630472084
Middle East,,1991,9581.01627435015
Middle East,,1992,10618.614393115457
Middle East,,1993,11024.77376181965
Middle East,,1994,11271.940170523128
Middle East,,1995,11343.450936813879
Middle East,,1996,11567.165261745524
Middle East,,1997,11925.965984087237
Middle East,,1998,12780.776038377195
Middle East,,1999,12311.706662159473
Middle East,,2000,13129.185088784381
Middle East,,2001,12871.7697691306
Middle East,,2002,11847.887046188649
Middle East,,2003,12903.040912624007
Middle East,,2004,13842.066269424402
Middle East,,2005,14217.522468020814
Middle East,,2006,14389.587234713179
Middle East,,2007,14167.838379581928
Middle East,,2008,14789.697644530701
Middle East,,2009,13740.999405156532
Middle East,,2010,14073.972063929903
Middle East,,2011,15356.10836008668
Middle East,,2012,15627.672481965594
Middle East,,2013,15427.93476886327
Middle East,,2014,15571.572130878445
Middle East,,2015,16418.838170070412
Middle East,,2016,17442.48174494218
Middle East,,2017,17204.45566081258
Middle East,,2018,17376.081257093494
Middle East,,2019,16484.691834447538
Nigeria,NGA,1965,157.08033603238843
Nigeria,NGA,1966,239.22957085020292
Nigeria,NGA,1967,182.80209784075558
Nigeria,NGA,1968,81.16798299595142
Nigeria,NGA,1969,309.52044331983774
Nigeria,NGA,1970,620.4730560053976
Nigeria,NGA,1971,877.1750931174087
Nigeria,NGA,1972,1043.0057093117416
Nigeria,NGA,1973,1176.8422112010744
Nigeria,NGA,1974,1291.8167678812365
Nigeria,NGA,1975,1021.5377651821867
Nigeria,NGA,1976,1187.238859902829
Nigeria,NGA,1977,1194.485964919026
Nigeria,NGA,1978,1086.7255317678814
Nigeria,NGA,1979,1318.7386876180833
Nigeria,NGA,1980,1182.1918542510148
Nigeria,NGA,1981,824.7004075573551
Nigeria,NGA,1982,737.2807894736846
Nigeria,NGA,1983,707.7781005398115
Nigeria,NGA,1984,797.318898785425
Nigeria,NGA,1985,858.6714649122811
Nigeria,NGA,1986,840.1678367071522
Nigeria,NGA,1987,772.053861673415
Nigeria,NGA,1988,794.168493443995
Nigeria,NGA,1989,1011.5125796221319
Nigeria,NGA,1990,1017.470977051282
Nigeria,NGA,1991,1117.5122082771036
Nigeria,NGA,1992,1159.645192307693
Nigeria,NGA,1993,1144.7253357849756
Nigeria,NGA,1994,1096.4194088146655
Nigeria,NGA,1995,1105.5587498830405
Nigeria,NGA,1996,1121.2940383886646
Nigeria,NGA,1997,1122.7621592600094
Nigeria,NGA,1998,1150.436445303644
Nigeria,NGA,1999,1073.8615955690507
Nigeria,NGA,2000,1239.1555034365197
Nigeria,NGA,2001,1224.6004583401334
Nigeria,NGA,2002,1104.9844455138452
Nigeria,NGA,2003,1304.627837183905
Nigeria,NGA,2004,1414.9651500124053
Nigeria,NGA,2005,1408.9026755217346
Nigeria,NGA,2006,1343.799259402502
Nigeria,NGA,2007,1246.6622343474096
Nigeria,NGA,2008,1230.0055074777233
Nigeria,NGA,2009,1243.323760628415
Nigeria,NGA,2010,1419.9751507382293
Nigeria,NGA,2011,1377.1789206364851
Nigeria,NGA,2012,1354.2111063163609
Nigeria,NGA,2013,1272.9871727451512
Nigeria,NGA,2014,1270.97006660804
Nigeria,NGA,2015,1229.7530180539343
Nigeria,NGA,2016,1062.1005212386835
Nigeria,NGA,2017,1098.9464853730835
Nigeria,NGA,2018,1120.6777952661128
Nigeria,NGA,2019,1179.5259286593034
North America,,1965,5694.309833141193
North America,,1966,6062.027676533531
North America,,1967,6482.405359273884
North America,,1968,6767.500881852085
North America,,1969,6937.69944300329
North America,,1970,7300.578344052981
North America,,1971,7270.598497201348
North America,,1972,7439.695348123123
North America,,1973,7452.80972352496
North America,,1974,7189.771175612367
North America,,1975,6879.15541395607
North America,,1976,6722.816994400631
North America,,1977,6893.610406034248
North America,,1978,7281.401616920766
North America,,1979,7488.857139613804
North America,,1980,7799.668605516013
North America,,1981,7933.446864335441
North America,,1982,8214.274442328513
North America,,1983,8241.572644938995
North America,,1984,8469.704524132212
North America,,1985,8492.740348669413
North America,,1986,8198.536707873704
North America,,1987,8147.860492345545
North America,,1988,8104.340357660822
North America,,1989,7730.679543216316
North America,,1990,7612.344394279702
North America,,1991,7779.6385956494405
North America,,1992,7713.287361777992
North America,,1993,7589.324299545251
North America,,1994,7540.478945348602
North America,,1995,7509.181551723149
North America,,1996,7674.30161789861
North America,,1997,7795.282932584617
North America,,1998,7753.623635447883
North America,,1999,7432.9063475685525
North America,,2000,7564.201708389493
North America,,2001,7598.770986295511
North America,,2002,7664.347099591679
North America,,2003,7764.910589079999
North America,,2004,7754.118770337392
North America,,2005,7491.949629142868
North America,,2006,7492.379059584506
North America,,2007,7428.537560662293
North America,,2008,7186.013473334963
North America,,2009,7299.7543896243415
North America,,2010,7495.350913763233
North America,,2011,7742.02656727108
North America,,2012,8451.467364023658
North America,,2013,9198.60947618787
North America,,2014,10203.362491349611
North America,,2015,10678.13432099028
North America,,2016,10355.983346052664
North America,,2017,10806.790575277086
North America,,2018,12120.696553416
North America,,2019,12984.73857348504
Norway,NOR,1971,3.4050401069518763
Norway,NOR,1972,18.779029411764693
Norway,NOR,1973,18.160213903743337
Norway,NOR,1974,19.862733957219262
Norway,NOR,1975,107.25876336898395
Norway,NOR,1976,158.7681577540111
Norway,NOR,1977,162.87441844919755
Norway,NOR,1978,202.03237967914444
Norway,NOR,1979,226.77941589499432
Norway,NOR,1980,291.3272011011677
Norway,NOR,1981,282.51992244579674
Norway,NOR,1982,293.44253443331866
Norway,NOR,1983,365.1545707746733
Norway,NOR,1984,418.153937010259
Norway,NOR,1985,456.02184940658043
Norway,NOR,1986,500.48599813652726
Norway,NOR,1987,582.8406765010552
Norway,NOR,1988,662.6720749246973
Norway,NOR,1989,871.1927145803778
Norway,NOR,1990,955.323688867365
Norway,NOR,1991,1091.3853081632656
Norway,NOR,1992,1243.2551707001012
Norway,NOR,1993,1327.3126229650954
Norway,NOR,1994,1495.4198391042835
Norway,NOR,1995,1609.5883631129666
Norway,NOR,1996,1798.745441683395
Norway,NOR,1997,1816.930829487704
Norway,NOR,1998,1739.8504501523319
Norway,NOR,1999,1740.7051461038927
Norway,NOR,2000,1859.8006602906323
Norway,NOR,2001,1878.7673904588485
Norway,NOR,2002,1827.5044054759526
Norway,NOR,2003,1781.1380212203105
Norway,NOR,2004,1744.4170536798729
Norway,NOR,2005,1607.2486254839757
Norway,NOR,2006,1495.7915262037934
Norway,NOR,2007,1374.5814095056492
Norway,NOR,2008,1328.40484213877
Norway,NOR,2009,1257.9662927979775
Norway,NOR,2010,1144.4460901869513
Norway,NOR,2011,1083.6545017514793
Norway,NOR,2012,1010.2240476039095
Norway,NOR,2013,962.621986729179
Norway,NOR,2014,986.2295538871175
Norway,NOR,2015,1017.2350535726739
Norway,NOR,2016,1048.3979094522629
Norway,NOR,2017,1031.3998345601826
Norway,NOR,2018,966.9958270707292
Norway,NOR,2019,911.4281697044025
Oman,OMN,1967,32.83068521031207
Oman,OMN,1968,139.19074355495283
Oman,OMN,1969,188.34445725915845
Oman,OMN,1970,191.22434192673038
Oman,OMN,1971,169.3372184531889
Oman,OMN,1972,162.87049660786988
Oman,OMN,1973,168.76124151967474
Oman,OMN,1974,167.03331071913112
Oman,OMN,1975,196.40813432835782
Oman,OMN,1976,211.9626675712351
Oman,OMN,1977,195.83215739484362
Oman,OMN,1978,180.85675712347322
Oman,OMN,1979,169.91319538670308
Oman,OMN,1980,164.18194466382857
Oman,OMN,1981,189.65232212370756
Oman,OMN,1982,194.26013759182197
Oman,OMN,1983,224.78691506807692
Oman,OMN,1984,241.3636998994054
Oman,OMN,1985,288.3002887521643
Oman,OMN,1986,324.01085863004676
Oman,OMN,1987,337.41423909839546
Oman,OMN,1988,359.7081949141435
Oman,OMN,1989,372.8606540378042
Oman,OMN,1990,398.20363911243174
Oman,OMN,1991,410.7192206522247
Oman,OMN,1992,430.74745407289595
Oman,OMN,1993,451.09172796869854
Oman,OMN,1994,470.4649107401866
Oman,OMN,1995,497.847648610396
Oman,OMN,1996,515.960708393768
Oman,OMN,1997,522.302834756469
Oman,OMN,1998,519.9989270224111
Oman,OMN,1999,519.8326198480652
Oman,OMN,2000,546.8980701079796
Oman,OMN,2001,545.3919432007085
Oman,OMN,2002,511.85641945872175
Oman,OMN,2003,467.8142150589463
Oman,OMN,2004,446.9356201563225
Oman,OMN,2005,441.932555341041
Oman,OMN,2006,420.7687371900977
Oman,OMN,2007,405.1640739689144
Oman,OMN,2008,431.13525460996607
Oman,OMN,2009,461.24156051495333
Oman,OMN,2010,490.80491411678645
Oman,OMN,2011,502.5687512938847
Oman,OMN,2012,523.3462968524279
Oman,OMN,2013,535.9359217642328
Oman,OMN,2014,537.5264857277037
Oman,OMN,2015,558.5996722947048
Oman,OMN,2016,573.5469927102108
Oman,OMN,2017,553.1735443663015
Oman,OMN,2018,556.1945623282608
Oman,OMN,2019,550.42649658187
Other Africa,,1965,1.1978900000000001
Other Africa,,1966,1.1978900000000001
Other Africa,,1967,1.1513700000000002
Other Africa,,1968,1.0350700000000002
Other Africa,,1969,0.67454
Other Africa,,1970,0.5117200000000001
Other Africa,,1971,0.26749
Other Africa,,1972,0.32564
Other Africa,,1973,0.48846000000000006
Other Africa,,1974,0.29075
Other Africa,,1975,0.23260000000000003
Other Africa,,1976,14.72204637362635
Other Africa,,1977,14.109043131868125
Other Africa,,1978,18.043625494505527
Other Africa,,1979,32.248648076923125
Other Africa,,1980,45.612220989010936
Other Africa,,1981,70.05777807692303
Other Africa,,1982,87.76183313186812
Other Africa,,1983,95.75483818681323
Other Africa,,1984,120.96120175824166
Other Africa,,1985,141.9736084065938
Other Africa,,1986,136.86644087912083
Other Africa,,1987,128.67732335164786
Other Africa,,1988,124.49033164835215
Other Africa,,1989,115.21662076923073
Other Africa,,1990,111.70712129670322
Other Africa,,1991,103.53544876923085
Other Africa,,1992,96.22246642857148
Other Africa,,1993,96.91434918681324
Other Africa,,1994,91.26811426936982
Other Africa,,1995,91.22057185178743
Other Africa,,1996,100.0786175694385
Other Africa,,1997,109.31489485488918
Other Africa,,1998,97.06711383322474
Other Africa,,1999,87.20615603120328
Other Africa,,2000,84.32209963135337
Other Africa,,2001,79.00822687350998
Other Africa,,2002,78.9456348900387
Other Africa,,2003,81.1907034857009
Other Africa,,2004,100.20571121414933
Other Africa,,2005,102.59965869991358
Other Africa,,2006,132.39760827605247
Other Africa,,2007,111.2037391849915
Other Africa,,2008,107.24264226430326
Other Africa,,2009,105.50875468475516
Other Africa,,2010,86.59826677399055
Other Africa,,2011,114.2457402871197
Other Africa,,2012,113.51614934539329
Other Africa,,2013,129.74493879522575
Other Africa,,2014,134.79708269355234
Other Africa,,2015,157.29661445744762
Other Africa,,2016,147.60064668210597
Other Africa,,2017,172.2581221117237
Other Africa,,2018,171.68288532107292
Other Africa,,2019,181.67494416150652
Other Asia & Pacific,,1965,19.524547531160977
Other Asia & Pacific,,1966,18.98122612362993
Other Asia & Pacific,,1967,17.301166756875247
Other Asia & Pacific,,1968,19.6333085672924
Other Asia & Pacific,,1969,20.271461131348946
Other Asia & Pacific,,1970,21.8627683992446
Other Asia & Pacific,,1971,23.514236977318845
Other Asia & Pacific,,1972,24.649814054143924
Other Asia & Pacific,,1973,26.07161472546054
Other Asia & Pacific,,1974,26.24664388811711
Other Asia & Pacific,,1975,26.364307405947773
Other Asia & Pacific,,1976,34.31545583584943
Other Asia & Pacific,,1977,40.00677557662173
Other Asia & Pacific,,1978,39.79767821804282
Other Asia & Pacific,,1979,51.306358946186236
Other Asia & Pacific,,1980,43.02759290902831
Other Asia & Pacific,,1981,42.80928800686237
Other Asia & Pacific,,1982,47.02935942221411
Other Asia & Pacific,,1983,49.94088840256993
Other Asia & Pacific,,1984,56.917096424088015
Other Asia & Pacific,,1985,67.40003963444244
Other Asia & Pacific,,1986,68.77574672113153
Other Asia & Pacific,,1987,65.19263774529828
Other Asia & Pacific,,1988,67.51622080121538
Other Asia & Pacific,,1989,72.3780041006027
Other Asia & Pacific,,1990,78.10512315959991
Other Asia & Pacific,,1991,80.0114266735699
Other Asia & Pacific,,1992,111.20348632915868
Other Asia & Pacific,,1993,149.94895007545475
Other Asia & Pacific,,1994,140.2498251799047
Other Asia & Pacific,,1995,123.98823400606598
Other Asia & Pacific,,1996,132.3920175318868
Other Asia & Pacific,,1997,122.38734495219575
Other Asia & Pacific,,1998,117.071456808586
Other Asia & Pacific,,1999,118.10072583537199
Other Asia & Pacific,,2000,107.39904080026534
Other Asia & Pacific,,2001,104.79923254323339
Other Asia & Pacific,,2002,106.75127027229718
Other Asia & Pacific,,2003,104.36497648129622
Other Asia & Pacific,,2004,123.00607564321524
Other Asia & Pacific,,2005,145.88536460595557
Other Asia & Pacific,,2006,154.21228426075444
Other Asia & Pacific,,2007,163.42724322355446
Other Asia & Pacific,,2008,174.31427937041582
Other Asia & Pacific,,2009,168.77093157987866
Other Asia & Pacific,,2010,162.29164351165824
Other Asia & Pacific,,2011,153.77529973382207
Other Asia & Pacific,,2012,148.6665318115101
Other Asia & Pacific,,2013,140.85873132745485
Other Asia & Pacific,,2014,154.1340704772629
Other Asia & Pacific,,2015,155.287573368213
Other Asia & Pacific,,2016,146.45715418784718
Other Asia & Pacific,,2017,141.78786914455046
Other Asia & Pacific,,2018,121.58498079731307
Other Asia & Pacific,,2019,119.63887294576675
Other CIS,,1965,0
Other CIS,,1966,0
Other CIS,,1967,0
Other CIS,,1968,0
Other CIS,,1969,0
Other CIS,,1970,0
Other CIS,,1971,0
Other CIS,,1972,0
Other CIS,,1973,0
Other CIS,,1974,0
Other CIS,,1975,0
Other CIS,,1976,0
Other CIS,,1977,0
Other CIS,,1978,0
Other CIS,,1979,0
Other CIS,,1980,0
Other CIS,,1981,0
Other CIS,,1982,0
Other CIS,,1983,0
Other CIS,,1984,0
Other CIS,,1985,30.238000000000003
Other CIS,,1986,30.1217
Other CIS,,1987,29.540200000000002
Other CIS,,1988,29.075000000000003
Other CIS,,1989,28.260900000000003
Other CIS,,1990,27.37702
Other CIS,,1991,26.2838
Other CIS,,1992,25.597630000000002
Other CIS,,1993,25.155690000000003
Other CIS,,1994,24.646296000000003
Other CIS,,1995,23.858945
Other CIS,,1996,22.92273
Other CIS,,1997,22.501724000000003
Other CIS,,1998,22.416825000000003
Other CIS,,1999,22.523821
Other CIS,,2000,22.521495
Other CIS,,2001,22.604068
Other CIS,,2002,22.534288
Other CIS,,2003,22.180736000000003
Other CIS,,2004,22.06211
Other CIS,,2005,21.909757
Other CIS,,2006,21.801598000000002
Other CIS,,2007,21.566672
Other CIS,,2008,21.361984
Other CIS,,2009,21.207305
Other CIS,,2010,21.050300000000004
Other CIS,,2011,20.929348
Other CIS,,2012,20.571144
Other CIS,,2013,20.403672
Other CIS,,2014,20.369945
Other CIS,,2015,20.6633699
Other CIS,,2016,21.113492768
Other CIS,,2017,21.475701322265625
Other CIS,,2018,22.026510570000003
Other CIS,,2019,22.663303079000002
Other Middle East,,1965,35.427458524590186
Other Middle East,,1966,38.187454535519144
Other Middle East,,1967,42.36154415300552
Other Middle East,,1968,45.38026
Other Middle East,,1969,45.23625136612024
Other Middle East,,1970,45.56611756830601
Other Middle East,,1971,44.20625916393448
Other Middle East,,1972,41.258588
Other Middle East,,1973,39.87706474863387
Other Middle East,,1974,39.3064575464481
Other Middle East,,1975,35.780470333333376
Other Middle East,,1976,34.15731
Other Middle East,,1977,33.94304472677595
Other Middle East,,1978,32.17772512021853
Other Middle East,,1979,29.811560311475457
Other Middle East,,1980,30.88470820689651
Other Middle East,,1981,29.953570128132633
Other Middle East,,1982,28.744901723761096
Other Middle East,,1983,27.594383319389443
Other Middle East,,1984,27.63588775862075
Other Middle East,,1985,27.58624231938944
Other Middle East,,1986,27.779300319389442
Other Middle East,,1987,28.29567231938944
Other Middle East,,1988,28.936121758620633
Other Middle East,,1989,28.780217521575327
Other Middle East,,1990,28.221240319389445
Other Middle East,,1991,28.826361250423943
Other Middle East,,1992,29.051900413793128
Other Middle East,,1993,28.573253048238172
Other Middle East,,1994,27.9503108460524
Other Middle East,,1995,27.986363846052406
Other Middle East,,1996,27.082901310344873
Other Middle East,,1997,27.011433678349384
Other Middle East,,1998,26.437337476163503
Other Middle East,,1999,25.846959273977735
Other Middle East,,2000,26.506496701278557
Other Middle East,,2001,25.85203438788709
Other Middle East,,2002,26.43892359007286
Other Middle East,,2003,26.30929888143288
Other Middle East,,2004,26.493662077053468
Other Middle East,,2005,105.5935433575602
Other Middle East,,2006,104.02352355684545
Other Middle East,,2007,110.91727592947711
Other Middle East,,2008,110.42658842182986
Other Middle East,,2009,109.85179275820849
Other Middle East,,2010,109.8471275704479
Other Middle East,,2011,115.10840813254741
Other Middle East,,2012,105.22254517491841
Other Middle East,,2013,119.52040758238077
Other Middle East,,2014,122.63976154307159
Other Middle East,,2015,121.9565324283752
Other Middle East,,2016,123.09344892837156
Other Middle East,,2017,119.25125705043766
Other Middle East,,2018,118.21739438411394
Other Middle East,,2019,121.38627079342267
Other S. & Cent. America,,1965,25.655601795730167
Other S. & Cent. America,,1966,29.37674175916151
Other S. & Cent. America,,1967,41.760489963044996
Other S. & Cent. America,,1968,45.36690624058101
Other S. & Cent. America,,1969,44.86210607710334
Other S. & Cent. America,,1970,34.37227256933895
Other S. & Cent. America,,1971,42.42955295215163
Other S. & Cent. America,,1972,46.41414810136235
Other S. & Cent. America,,1973,46.46170773608711
Other S. & Cent. America,,1974,44.2601607706691
Other S. & Cent. America,,1975,40.22623515770328
Other S. & Cent. America,,1976,40.27688567477627
Other S. & Cent. America,,1977,35.01572740204408
Other S. & Cent. America,,1978,33.91818400583234
Other S. & Cent. America,,1979,34.36361724108059
Other S. & Cent. America,,1980,42.28008462204109
Other S. & Cent. America,,1981,45.90731025308523
Other S. & Cent. America,,1982,53.05428073949459
Other S. & Cent. America,,1983,52.85029520058948
Other S. & Cent. America,,1984,51.17388343959207
Other S. & Cent. America,,1985,49.419137943010504
Other S. & Cent. America,,1986,48.51855132118304
Other S. & Cent. America,,1987,46.45475622041075
Other S. & Cent. America,,1988,41.623251717860654
Other S. & Cent. America,,1989,41.04248444992904
Other S. & Cent. America,,1990,41.601793138424746
Other S. & Cent. America,,1991,41.58999989519998
Other S. & Cent. America,,1992,41.41701286573658
Other S. & Cent. America,,1993,45.56128682605728
Other S. & Cent. America,,1994,49.62799275494191
Other S. & Cent. America,,1995,53.85684704840637
Other S. & Cent. America,,1996,57.71045232916653
Other S. & Cent. America,,1997,61.42761311494002
Other S. & Cent. America,,1998,71.70561369327929
Other S. & Cent. America,,1999,71.98756910938803
Other S. & Cent. America,,2000,75.65832987975685
Other S. & Cent. America,,2001,79.83375641539263
Other S. & Cent. America,,2002,90.17261335267138
Other S. & Cent. America,,2003,90.31866456676173
Other S. & Cent. America,,2004,85.73213061217255
Other S. & Cent. America,,2005,84.38609768728969
Other S. & Cent. America,,2006,82.15437073121709
Other S. & Cent. America,,2007,86.23492718509497
Other S. & Cent. America,,2008,84.67661838519786
Other S. & Cent. America,,2009,79.87343686440826
Other S. & Cent. America,,2010,84.39837498179662
Other S. & Cent. America,,2011,84.4586645901325
Other S. & Cent. America,,2012,86.43863083699908
Other S. & Cent. America,,2013,88.3988970142098
Other S. & Cent. America,,2014,90.43189074640294
